Language	Text	Spker	Code_Spker	Sex	Duration	NbSyllables	SpeechRate	ShannonEntropy	ConditionalEntropy	InfoRate_ShannonEntropy	InfoRate_ConditionalEntropy
THA	P2	F7(Pi)	THA_F7(Pi)	F	18.00	79	4.39	9.13	7.19	40.07 	31.57 
THA	P3	F7(Pi)	THA_F7(Pi)	F	22.69	95	4.19	9.13	7.19	38.23 	30.11 
THA	P8	F7(Pi)	THA_F7(Pi)	F	19.83	81	4.08	9.13	7.19	37.29 	29.38 
THA	P9	F7(Pi)	THA_F7(Pi)	F	18.24	77	4.22	9.13	7.19	38.54 	30.36 
THA	Q0	F7(Pi)	THA_F7(Pi)	F	17.19	73	4.25	9.13	7.19	38.77 	30.54 
THA	Q1	F7(Pi)	THA_F7(Pi)	F	14.28	56	3.92	9.13	7.19	35.80 	28.21 
THA	O1	M1(Pa)	THA_M1(Pa)	M	12.51	64	5.12	9.13	7.19	46.71 	36.80 
THA	O2	M1(Pa)	THA_M1(Pa)	M	13.78	74	5.37	9.13	7.19	49.03 	38.62 
THA	O3	M1(Pa)	THA_M1(Pa)	M	18.00	85	4.72	9.13	7.19	43.11 	33.96 
THA	O4	M1(Pa)	THA_M1(Pa)	M	19.58	110	5.62	9.13	7.19	51.29 	40.41 
THA	O6	M1(Pa)	THA_M1(Pa)	M	15.57	78	5.01	9.13	7.19	45.74 	36.03 
THA	O8	M1(Pa)	THA_M1(Pa)	M	18.66	93	4.98	9.13	7.19	45.50 	35.85 
THA	O9	M1(Pa)	THA_M1(Pa)	M	10.25	60	5.85	9.13	7.19	53.44 	42.10 
THA	P0	M1(Pa)	THA_M1(Pa)	M	18.17	103	5.67	9.13	7.19	51.76 	40.77 
THA	P1	M1(Pa)	THA_M1(Pa)	M	19.72	96	4.87	9.13	7.19	44.45 	35.01 
THA	P2	M1(Pa)	THA_M1(Pa)	M	15.71	79	5.03	9.13	7.19	45.91 	36.17 
THA	P3	M1(Pa)	THA_M1(Pa)	M	18.56	95	5.12	9.13	7.19	46.73 	36.81 
THA	P8	M1(Pa)	THA_M1(Pa)	M	16.59	81	4.88	9.13	7.19	44.58 	35.12 
THA	P9	M1(Pa)	THA_M1(Pa)	M	15.54	77	4.95	9.13	7.19	45.24 	35.64 
THA	Q0	M1(Pa)	THA_M1(Pa)	M	14.39	73	5.07	9.13	7.19	46.32 	36.49 
THA	Q1	M1(Pa)	THA_M1(Pa)	M	11.33	56	4.94	9.13	7.19	45.13 	35.55 
THA	O1	M2(Ra)	THA_M2(Ra)	M	12.56	64	5.1	9.13	7.19	46.52 	36.65 
THA	O2	M2(Ra)	THA_M2(Ra)	M	15.19	74	4.87	9.13	7.19	44.48 	35.04 
THA	O3	M2(Ra)	THA_M2(Ra)	M	18.29	85	4.65	9.13	7.19	42.43 	33.43 
THA	O4	M2(Ra)	THA_M2(Ra)	M	21.28	110	5.17	9.13	7.19	47.19 	37.18 
THA	O6	M2(Ra)	THA_M2(Ra)	M	15.96	78	4.89	9.13	7.19	44.62 	35.15 
THA	O8	M2(Ra)	THA_M2(Ra)	M	18.59	93	5.00	9.13	7.19	45.67 	35.98 
THA	O9	M2(Ra)	THA_M2(Ra)	M	11.83	60	5.07	9.13	7.19	46.31 	36.48 
THA	P0	M2(Ra)	THA_M2(Ra)	M	20.59	103	5.00	9.13	7.19	45.67 	35.98 
THA	P1	M2(Ra)	THA_M2(Ra)	M	19.84	96	4.84	9.13	7.19	44.18 	34.80 
THA	P2	M2(Ra)	THA_M2(Ra)	M	17.54	79	4.5	9.13	7.19	41.12 	32.39 
THA	P3	M2(Ra)	THA_M2(Ra)	M	18.27	95	5.2	9.13	7.19	47.47 	37.40 
THA	P8	M2(Ra)	THA_M2(Ra)	M	17.24	81	4.7	9.13	7.19	42.90 	33.79 
THA	P9	M2(Ra)	THA_M2(Ra)	M	16.91	77	4.55	9.13	7.19	41.57 	32.75 
THA	Q0	M2(Ra)	THA_M2(Ra)	M	14.28	73	5.11	9.13	7.19	46.67 	36.77 
THA	Q1	M2(Ra)	THA_M2(Ra)	M	12.29	56	4.56	9.13	7.19	41.60 	32.77 
THA	O1	M3(Shi)	THA_M3(Shi)	M	12.71	64	5.04	9.13	7.19	45.97 	36.22 
THA	O2	M3(Shi)	THA_M3(Shi)	M	14.57	74	5.08	9.13	7.19	46.37 	36.53 
THA	O3	M3(Shi)	THA_M3(Shi)	M	17.3	85	4.91	9.13	7.19	44.86 	35.34 
THA	O4	M3(Shi)	THA_M3(Shi)	M	20.42	110	5.39	9.13	7.19	49.18 	38.74 
THA	O6	M3(Shi)	THA_M3(Shi)	M	15.04	78	5.19	9.13	7.19	47.35 	37.30 
THA	O8	M3(Shi)	THA_M3(Shi)	M	16.57	93	5.61	9.13	7.19	51.24 	40.37 
THA	O9	M3(Shi)	THA_M3(Shi)	M	11.08	60	5.42	9.13	7.19	49.44 	38.95 
THA	P0	M3(Shi)	THA_M3(Shi)	M	19.87	103	5.18	9.13	7.19	47.33 	37.28 
THA	P1	M3(Shi)	THA_M3(Shi)	M	18.23	96	5.27	9.13	7.19	48.08 	37.88 
THA	P2	M3(Shi)	THA_M3(Shi)	M	16.86	79	4.69	9.13	7.19	42.78 	33.70 
THA	P3	M3(Shi)	THA_M3(Shi)	M	17.33	95	5.48	9.13	7.19	50.05 	39.43 
THA	P8	M3(Shi)	THA_M3(Shi)	M	15.78	81	5.13	9.13	7.19	46.87 	36.92 
THA	P9	M3(Shi)	THA_M3(Shi)	M	14.7	77	5.24	9.13	7.19	47.82 	37.67 
THA	Q0	M3(Shi)	THA_M3(Shi)	M	14.16	73	5.16	9.13	7.19	47.07 	37.08 
THA	Q1	M3(Shi)	THA_M3(Shi)	M	11.21	56	5.00	9.13	7.19	45.61 	35.93 
THA	O1	M4(Su)	THA_M4(Su)	M	12.11	64	5.28	9.13	7.19	48.25 	38.01 
THA	O2	M4(Su)	THA_M4(Su)	M	14.07	74	5.26	9.13	7.19	48.02 	37.83 
THA	O3	M4(Su)	THA_M4(Su)	M	17.4	85	4.89	9.13	7.19	44.60 	35.13 
THA	O4	M4(Su)	THA_M4(Su)	M	18.81	110	5.85	9.13	7.19	53.39 	42.06 
THA	O6	M4(Su)	THA_M4(Su)	M	15.7	78	4.97	9.13	7.19	45.36 	35.73 
THA	O8	M4(Su)	THA_M4(Su)	M	17.06	93	5.45	9.13	7.19	49.77 	39.21 
THA	O9	M4(Su)	THA_M4(Su)	M	11.79	60	5.09	9.13	7.19	46.46 	36.60 
THA	P0	M4(Su)	THA_M4(Su)	M	20.98	103	4.91	9.13	7.19	44.82 	35.31 
THA	P1	M4(Su)	THA_M4(Su)	M	19.12	96	5.02	9.13	7.19	45.84 	36.11 
THA	P2	M4(Su)	THA_M4(Su)	M	16.62	79	4.75	9.13	7.19	43.40 	34.19 
THA	P3	M4(Su)	THA_M4(Su)	M	17.07	95	5.57	9.13	7.19	50.81 	40.03 
THA	P8	M4(Su)	THA_M4(Su)	M	15.43	81	5.25	9.13	7.19	47.93 	37.76 
THA	P9	M4(Su)	THA_M4(Su)	M	15.44	77	4.99	9.13	7.19	45.53 	35.87 
THA	Q0	M4(Su)	THA_M4(Su)	M	13.13	73	5.56	9.13	7.19	50.76 	39.99 
THA	Q1	M4(Su)	THA_M4(Su)	M	10.86	56	5.16	9.13	7.19	47.08 	37.09 
THA	O1	M5(Ik)	THA_M5(Ik)	M	16.57	64	3.86	9.13	7.19	35.26 	27.78 
THA	O2	M5(Ik)	THA_M5(Ik)	M	17.06	74	4.34	9.13	7.19	39.60 	31.20 
THA	O3	M5(Ik)	THA_M5(Ik)	M	21.2	85	4.01	9.13	7.19	36.61 	28.84 
THA	O4	M5(Ik)	THA_M5(Ik)	M	25.69	110	4.28	9.13	7.19	39.09 	30.80 
THA	O6	M5(Ik)	THA_M5(Ik)	M	18.13	78	4.3	9.13	7.19	39.28 	30.94 
THA	O8	M5(Ik)	THA_M5(Ik)	M	22.22	93	4.19	9.13	7.19	38.21 	30.10 
THA	O9	M5(Ik)	THA_M5(Ik)	M	15.02	60	3.99	9.13	7.19	36.47 	28.73 
THA	P0	M5(Ik)	THA_M5(Ik)	M	22.68	103	4.54	9.13	7.19	41.46 	32.66 
THA	P1	M5(Ik)	THA_M5(Ik)	M	22.82	96	4.21	9.13	7.19	38.41 	30.26 
THA	P2	M5(Ik)	THA_M5(Ik)	M	20.5	79	3.85	9.13	7.19	35.18 	27.72 
THA	P3	M5(Ik)	THA_M5(Ik)	M	22.42	95	4.24	9.13	7.19	38.69 	30.48 
THA	P8	M5(Ik)	THA_M5(Ik)	M	21.57	81	3.76	9.13	7.19	34.29 	27.01 
THA	P9	M5(Ik)	THA_M5(Ik)	M	20.21	77	3.81	9.13	7.19	34.79 	27.40 
THA	Q0	M5(Ik)	THA_M5(Ik)	M	16.98	73	4.3	9.13	7.19	39.25 	30.92 
THA	Q1	M5(Ik)	THA_M5(Ik)	M	14.99	56	3.74	9.13	7.19	34.11 	26.87 
TUR	O1	F1(Em)	TUR_F1(Em)	F	17.19	108	6.28	9.19	5.34	57.74 	33.53 
TUR	O2	F1(Em)	TUR_F1(Em)	F	21.89	139	6.35	9.19	5.34	58.36 	33.89 
TUR	O3	F1(Em)	TUR_F1(Em)	F	19.21	120	6.25	9.19	5.34	57.41 	33.34 
TUR	O4	F1(Em)	TUR_F1(Em)	F	21.5	143	6.65	9.19	5.34	61.12 	35.50 
TUR	O6	F1(Em)	TUR_F1(Em)	F	15.39	99	6.43	9.19	5.34	59.12 	34.33 
TUR	O8	F1(Em)	TUR_F1(Em)	F	19.83	130	6.56	9.19	5.34	60.25 	34.99 
TUR	O9	F1(Em)	TUR_F1(Em)	F	11.5	79	6.87	9.19	5.34	63.13 	36.66 
TUR	P0	F1(Em)	TUR_F1(Em)	F	18.51	102	5.51	9.19	5.34	50.64 	29.41 
TUR	P1	F1(Em)	TUR_F1(Em)	F	17.21	102	5.93	9.19	5.34	54.47 	31.63 
TUR	P2	F1(Em)	TUR_F1(Em)	F	17.37	116	6.68	9.19	5.34	61.37 	35.64 
TUR	P3	F1(Em)	TUR_F1(Em)	F	24.45	157	6.42	9.19	5.34	59.01 	34.27 
TUR	P8	F1(Em)	TUR_F1(Em)	F	14.62	94	6.43	9.19	5.34	59.09 	34.31 
TUR	P9	F1(Em)	TUR_F1(Em)	F	22.07	128	5.8	9.19	5.34	53.30 	30.95 
TUR	Q0	F1(Em)	TUR_F1(Em)	F	17.21	107	6.22	9.19	5.34	57.14 	33.18 
TUR	Q1	F1(Em)	TUR_F1(Em)	F	14.76	88	5.96	9.19	5.34	54.79 	31.82 
TUR	O1	F2(Fe)	TUR_F2(Fe)	F	14.84	108	7.28	9.19	5.34	66.88 	38.84 
TUR	O2	F2(Fe)	TUR_F2(Fe)	F	18.48	139	7.52	9.19	5.34	69.12 	40.14 
TUR	O3	F2(Fe)	TUR_F2(Fe)	F	15.82	120	7.59	9.19	5.34	69.71 	40.48 
TUR	O4	F2(Fe)	TUR_F2(Fe)	F	19.03	143	7.51	9.19	5.34	69.06 	40.10 
TUR	O6	F2(Fe)	TUR_F2(Fe)	F	12.38	99	8.00	9.19	5.34	73.49 	42.68 
TUR	O8	F2(Fe)	TUR_F2(Fe)	F	16.51	130	7.87	9.19	5.34	72.36 	42.02 
TUR	O9	F2(Fe)	TUR_F2(Fe)	F	10.03	79	7.88	9.19	5.34	72.38 	42.04 
TUR	P0	F2(Fe)	TUR_F2(Fe)	F	15.69	102	6.5	9.19	5.34	59.74 	34.69 
TUR	P1	F2(Fe)	TUR_F2(Fe)	F	14.58	102	7.00	9.19	5.34	64.29 	37.34 
TUR	P2	F2(Fe)	TUR_F2(Fe)	F	15.5	116	7.48	9.19	5.34	68.78 	39.94 
TUR	P3	F2(Fe)	TUR_F2(Fe)	F	21.03	157	7.47	9.19	5.34	68.61 	39.84 
TUR	P8	F2(Fe)	TUR_F2(Fe)	F	13.08	94	7.19	9.19	5.34	66.04 	38.35 
TUR	P9	F2(Fe)	TUR_F2(Fe)	F	18.82	128	6.8	9.19	5.34	62.50 	36.30 
TUR	Q0	F2(Fe)	TUR_F2(Fe)	F	14.45	107	7.4	9.19	5.34	68.05 	39.52 
TUR	Q1	F2(Fe)	TUR_F2(Fe)	F	12.63	88	6.97	9.19	5.34	64.03 	37.18 
TUR	O1	F3(Be)	TUR_F3(Be)	F	17.72	108	6.09	9.19	5.34	56.01 	32.53 
TUR	O2	F3(Be)	TUR_F3(Be)	F	21.21	139	6.55	9.19	5.34	60.23 	34.98 
TUR	O3	F3(Be)	TUR_F3(Be)	F	18.64	120	6.44	9.19	5.34	59.16 	34.36 
TUR	O4	F3(Be)	TUR_F3(Be)	F	23.08	143	6.2	9.19	5.34	56.94 	33.07 
TUR	O6	F3(Be)	TUR_F3(Be)	F	16.48	99	6.01	9.19	5.34	55.21 	32.06 
TUR	O8	F3(Be)	TUR_F3(Be)	F	20.01	130	6.5	9.19	5.34	59.71 	34.67 
TUR	O9	F3(Be)	TUR_F3(Be)	F	11.93	79	6.62	9.19	5.34	60.86 	35.34 
TUR	P0	F3(Be)	TUR_F3(Be)	F	19.21	102	5.31	9.19	5.34	48.80 	28.34 
TUR	P1	F3(Be)	TUR_F3(Be)	F	18.95	102	5.38	9.19	5.34	49.47 	28.73 
TUR	P2	F3(Be)	TUR_F3(Be)	F	18.7	116	6.2	9.19	5.34	57.01 	33.11 
TUR	P3	F3(Be)	TUR_F3(Be)	F	25.34	157	6.2	9.19	5.34	56.94 	33.07 
TUR	P8	F3(Be)	TUR_F3(Be)	F	15.9	94	5.91	9.19	5.34	54.33 	31.55 
TUR	P9	F3(Be)	TUR_F3(Be)	F	23.68	128	5.41	9.19	5.34	49.68 	28.85 
TUR	Q0	F3(Be)	TUR_F3(Be)	F	17.46	107	6.13	9.19	5.34	56.32 	32.71 
TUR	Q1	F3(Be)	TUR_F3(Be)	F	15.22	88	5.78	9.19	5.34	53.14 	30.86 
TUR	O1	F4(Ra)	TUR_F4(Ra)	F	15.5	108	6.97	9.19	5.34	64.03 	37.19 
TUR	O2	F4(Ra)	TUR_F4(Ra)	F	20.45	139	6.8	9.19	5.34	62.47 	36.28 
TUR	O3	F4(Ra)	TUR_F4(Ra)	F	17.69	120	6.78	9.19	5.34	62.34 	36.20 
TUR	O4	F4(Ra)	TUR_F4(Ra)	F	21.52	143	6.64	9.19	5.34	61.07 	35.46 
TUR	O6	F4(Ra)	TUR_F4(Ra)	F	15.00	99	6.6	9.19	5.34	60.65 	35.22 
TUR	O8	F4(Ra)	TUR_F4(Ra)	F	19.21	130	6.77	9.19	5.34	62.19 	36.12 
TUR	O9	F4(Ra)	TUR_F4(Ra)	F	10.75	79	7.35	9.19	5.34	67.54 	39.22 
TUR	P0	F4(Ra)	TUR_F4(Ra)	F	16.73	102	6.1	9.19	5.34	56.03 	32.54 
TUR	P1	F4(Ra)	TUR_F4(Ra)	F	15.72	102	6.49	9.19	5.34	59.63 	34.63 
TUR	P2	F4(Ra)	TUR_F4(Ra)	F	17.47	116	6.64	9.19	5.34	61.02 	35.44 
TUR	P3	F4(Ra)	TUR_F4(Ra)	F	22.59	157	6.95	9.19	5.34	63.87 	37.09 
TUR	P8	F4(Ra)	TUR_F4(Ra)	F	14.99	94	6.27	9.19	5.34	57.63 	33.47 
TUR	P9	F4(Ra)	TUR_F4(Ra)	F	19.29	128	6.64	9.19	5.34	60.98 	35.41 
TUR	Q0	F4(Ra)	TUR_F4(Ra)	F	15.42	107	6.94	9.19	5.34	63.77 	37.03 
TUR	Q1	F4(Ra)	TUR_F4(Ra)	F	14.02	88	6.28	9.19	5.34	57.68 	33.50 
TUR	O1	F5(Nu)	TUR_F5(Nu)	F	14.25	108	7.58	9.19	5.34	69.65 	40.45 
TUR	O2	F5(Nu)	TUR_F5(Nu)	F	18.26	139	7.61	9.19	5.34	69.96 	40.63 
TUR	O3	F5(Nu)	TUR_F5(Nu)	F	16.57	120	7.24	9.19	5.34	66.55 	38.65 
TUR	O4	F5(Nu)	TUR_F5(Nu)	F	20.41	143	7.01	9.19	5.34	64.39 	37.39 
TUR	O6	F5(Nu)	TUR_F5(Nu)	F	14.41	99	6.87	9.19	5.34	63.14 	36.67 
TUR	O8	F5(Nu)	TUR_F5(Nu)	F	17.15	130	7.58	9.19	5.34	69.66 	40.45 
TUR	O9	F5(Nu)	TUR_F5(Nu)	F	10.61	79	7.45	9.19	5.34	68.43 	39.74 
TUR	P0	F5(Nu)	TUR_F5(Nu)	F	17.58	102	5.8	9.19	5.34	53.32 	30.96 
TUR	P1	F5(Nu)	TUR_F5(Nu)	F	15.69	102	6.5	9.19	5.34	59.74 	34.69 
TUR	P2	F5(Nu)	TUR_F5(Nu)	F	16.7	116	6.95	9.19	5.34	63.83 	37.07 
TUR	P3	F5(Nu)	TUR_F5(Nu)	F	19.94	157	7.87	9.19	5.34	72.36 	42.02 
TUR	P8	F5(Nu)	TUR_F5(Nu)	F	12.7	94	7.4	9.19	5.34	68.02 	39.50 
TUR	P9	F5(Nu)	TUR_F5(Nu)	F	19.15	128	6.68	9.19	5.34	61.43 	35.67 
TUR	Q0	F5(Nu)	TUR_F5(Nu)	F	13.97	107	7.66	9.19	5.34	70.39 	40.88 
TUR	Q1	F5(Nu)	TUR_F5(Nu)	F	12.19	88	7.22	9.19	5.34	66.34 	38.53 
TUR	O1	M1(Ta)	TUR_M1(Ta)	M	12.64	108	8.54	9.19	5.34	78.52 	45.60 
TUR	O3	M1(Ta)	TUR_M1(Ta)	M	13.28	120	9.04	9.19	5.34	83.04 	48.22 
TUR	O4	M1(Ta)	TUR_M1(Ta)	M	16.2	143	8.83	9.19	5.34	81.12 	47.11 
TUR	O6	M1(Ta)	TUR_M1(Ta)	M	11.22	99	8.82	9.19	5.34	81.09 	47.09 
TUR	P0	M1(Ta)	TUR_M1(Ta)	M	13.9	102	7.34	9.19	5.34	67.44 	39.16 
TUR	P1	M1(Ta)	TUR_M1(Ta)	M	12.61	102	8.09	9.19	5.34	74.34 	43.17 
TUR	P2	M1(Ta)	TUR_M1(Ta)	M	13.24	116	8.76	9.19	5.34	80.52 	46.76 
TUR	P3	M1(Ta)	TUR_M1(Ta)	M	18.04	157	8.7	9.19	5.34	79.98 	46.45 
TUR	P8	M1(Ta)	TUR_M1(Ta)	M	10.66	94	8.82	9.19	5.34	81.04 	47.06 
TUR	P9	M1(Ta)	TUR_M1(Ta)	M	16.18	128	7.91	9.19	5.34	72.70 	42.22 
TUR	Q0	M1(Ta)	TUR_M1(Ta)	M	12.12	107	8.83	9.19	5.34	81.13 	47.12 
TUR	Q1	M1(Ta)	TUR_M1(Ta)	M	10.95	88	8.04	9.19	5.34	73.86 	42.89 
TUR	O1	M2(Al)	TUR_M2(Al)	M	15.72	108	6.87	9.19	5.34	63.14 	36.67 
TUR	O2	M2(Al)	TUR_M2(Al)	M	19.36	139	7.18	9.19	5.34	65.98 	38.32 
TUR	O3	M2(Al)	TUR_M2(Al)	M	16.99	120	7.06	9.19	5.34	64.91 	37.69 
TUR	O4	M2(Al)	TUR_M2(Al)	M	20.57	143	6.95	9.19	5.34	63.89 	37.10 
TUR	O6	M2(Al)	TUR_M2(Al)	M	14.1	99	7.02	9.19	5.34	64.53 	37.47 
TUR	O8	M2(Al)	TUR_M2(Al)	M	17.19	130	7.56	9.19	5.34	69.50 	40.36 
TUR	O9	M2(Al)	TUR_M2(Al)	M	10.72	79	7.37	9.19	5.34	67.72 	39.33 
TUR	P0	M2(Al)	TUR_M2(Al)	M	16.36	102	6.23	9.19	5.34	57.30 	33.27 
TUR	P1	M2(Al)	TUR_M2(Al)	M	16.25	102	6.28	9.19	5.34	57.68 	33.50 
TUR	P2	M2(Al)	TUR_M2(Al)	M	18.07	116	6.42	9.19	5.34	59.00 	34.26 
TUR	P3	M2(Al)	TUR_M2(Al)	M	22.97	157	6.84	9.19	5.34	62.81 	36.48 
TUR	P8	M2(Al)	TUR_M2(Al)	M	13.7	94	6.86	9.19	5.34	63.06 	36.62 
TUR	P9	M2(Al)	TUR_M2(Al)	M	19.72	128	6.49	9.19	5.34	59.65 	34.64 
TUR	Q0	M2(Al)	TUR_M2(Al)	M	15.17	107	7.05	9.19	5.34	64.82 	37.64 
TUR	Q1	M2(Al)	TUR_M2(Al)	M	12.55	88	7.01	9.19	5.34	64.44 	37.42 
TUR	O2	M3(En)	TUR_M3(En)	M	17.89	139	7.77	9.19	5.34	71.40 	41.47 
TUR	O3	M3(En)	TUR_M3(En)	M	16.82	120	7.13	9.19	5.34	65.56 	38.08 
TUR	O4	M3(En)	TUR_M3(En)	M	18.32	143	7.81	9.19	5.34	71.73 	41.66 
TUR	O6	M3(En)	TUR_M3(En)	M	13.71	99	7.22	9.19	5.34	66.36 	38.54 
TUR	O8	M3(En)	TUR_M3(En)	M	18.57	130	7.00	9.19	5.34	64.33 	37.36 
TUR	O9	M3(En)	TUR_M3(En)	M	10.53	79	7.5	9.19	5.34	68.95 	40.04 
TUR	P0	M3(En)	TUR_M3(En)	M	17.25	102	5.91	9.19	5.34	54.34 	31.56 
TUR	P1	M3(En)	TUR_M3(En)	M	16.83	102	6.06	9.19	5.34	55.70 	32.34 
TUR	P2	M3(En)	TUR_M3(En)	M	17.06	116	6.8	9.19	5.34	62.49 	36.29 
TUR	P3	M3(En)	TUR_M3(En)	M	21.62	157	7.26	9.19	5.34	66.74 	38.76 
TUR	P8	M3(En)	TUR_M3(En)	M	12.83	94	7.33	9.19	5.34	67.33 	39.10 
TUR	P9	M3(En)	TUR_M3(En)	M	19.86	128	6.45	9.19	5.34	59.23 	34.40 
TUR	Q0	M3(En)	TUR_M3(En)	M	15.52	107	6.89	9.19	5.34	63.36 	36.79 
TUR	Q1	M3(En)	TUR_M3(En)	M	13.09	88	6.72	9.19	5.34	61.78 	35.88 
TUR	O1	M4(An)	TUR_M4(An)	M	12.85	108	8.4	9.19	5.34	77.24 	44.85 
TUR	O2	M4(An)	TUR_M4(An)	M	16.63	139	8.36	9.19	5.34	76.81 	44.61 
TUR	O3	M4(An)	TUR_M4(An)	M	14.16	120	8.47	9.19	5.34	77.88 	45.23 
TUR	O4	M4(An)	TUR_M4(An)	M	17.5	143	8.17	9.19	5.34	75.10 	43.61 
TUR	O6	M4(An)	TUR_M4(An)	M	12.14	99	8.15	9.19	5.34	74.94 	43.52 
TUR	O8	M4(An)	TUR_M4(An)	M	14.84	130	8.76	9.19	5.34	80.51 	46.75 
TUR	O9	M4(An)	TUR_M4(An)	M	10.52	79	7.51	9.19	5.34	69.01 	40.08 
TUR	P0	M4(An)	TUR_M4(An)	M	15.41	102	6.62	9.19	5.34	60.83 	35.33 
TUR	P1	M4(An)	TUR_M4(An)	M	14.25	102	7.16	9.19	5.34	65.78 	38.20 
TUR	P2	M4(An)	TUR_M4(An)	M	16.08	116	7.21	9.19	5.34	66.30 	38.50 
TUR	P3	M4(An)	TUR_M4(An)	M	20.48	157	7.67	9.19	5.34	70.45 	40.91 
TUR	P8	M4(An)	TUR_M4(An)	M	12.52	94	7.51	9.19	5.34	69.00 	40.07 
TUR	P9	M4(An)	TUR_M4(An)	M	18.34	128	6.98	9.19	5.34	64.14 	37.25 
TUR	Q0	M4(An)	TUR_M4(An)	M	14.28	107	7.49	9.19	5.34	68.86 	39.99 
TUR	Q1	M4(An)	TUR_M4(An)	M	12.24	88	7.19	9.19	5.34	66.07 	38.37 
TUR	O1	M5(Me)	TUR_M5(Me)	M	14.74	108	7.33	9.19	5.34	67.34 	39.10 
TUR	O2	M5(Me)	TUR_M5(Me)	M	20.38	139	6.82	9.19	5.34	62.68 	36.40 
TUR	O3	M5(Me)	TUR_M5(Me)	M	18.14	120	6.62	9.19	5.34	60.79 	35.30 
TUR	O4	M5(Me)	TUR_M5(Me)	M	21.24	143	6.73	9.19	5.34	61.87 	35.93 
TUR	O6	M5(Me)	TUR_M5(Me)	M	15.00	99	6.6	9.19	5.34	60.65 	35.22 
TUR	O8	M5(Me)	TUR_M5(Me)	M	18.54	130	7.01	9.19	5.34	64.44 	37.42 
TUR	O9	M5(Me)	TUR_M5(Me)	M	10.84	79	7.29	9.19	5.34	66.98 	38.89 
TUR	P0	M5(Me)	TUR_M5(Me)	M	17.06	102	5.98	9.19	5.34	54.95 	31.91 
TUR	P1	M5(Me)	TUR_M5(Me)	M	16.65	102	6.13	9.19	5.34	56.30 	32.69 
TUR	P2	M5(Me)	TUR_M5(Me)	M	18.01	116	6.44	9.19	5.34	59.19 	34.37 
TUR	P3	M5(Me)	TUR_M5(Me)	M	22.14	157	7.09	9.19	5.34	65.17 	37.85 
TUR	P8	M5(Me)	TUR_M5(Me)	M	13.81	94	6.81	9.19	5.34	62.55 	36.33 
TUR	P9	M5(Me)	TUR_M5(Me)	M	21.00	128	6.1	9.19	5.34	56.02 	32.53 
TUR	Q0	M5(Me)	TUR_M5(Me)	M	15.77	107	6.79	9.19	5.34	62.35 	36.21 
TUR	Q1	M5(Me)	TUR_M5(Me)	M	13.62	88	6.46	9.19	5.34	59.38 	34.48 
VIE	O1	F1(DTND)	VIE_F1(DTND)	F	9.79	49	5.01	9.72	8.02	48.65 	40.15 
VIE	O2	F1(DTND)	VIE_F1(DTND)	F	19.31	93	4.82	9.72	8.02	46.81 	38.64 
VIE	O3	F1(DTND)	VIE_F1(DTND)	F	11.00	55	5.00	9.72	8.02	48.60 	40.11 
VIE	O4	F1(DTND)	VIE_F1(DTND)	F	18.01	89	4.94	9.72	8.02	48.03 	39.65 
VIE	O6	F1(DTND)	VIE_F1(DTND)	F	15.9	80	5.03	9.72	8.02	48.91 	40.37 
VIE	O8	F1(DTND)	VIE_F1(DTND)	F	15.6	81	5.19	9.72	8.02	50.47 	41.66 
VIE	O9	F1(DTND)	VIE_F1(DTND)	F	10.35	52	5.02	9.72	8.02	48.83 	40.31 
VIE	P0	F1(DTND)	VIE_F1(DTND)	F	20.42	102	5.00	9.72	8.02	48.55 	40.07 
VIE	P1	F1(DTND)	VIE_F1(DTND)	F	15.8	77	4.87	9.72	8.02	47.37 	39.10 
VIE	P2	F1(DTND)	VIE_F1(DTND)	F	16.38	81	4.95	9.72	8.02	48.07 	39.67 
VIE	P3	F1(DTND)	VIE_F1(DTND)	F	18.39	90	4.89	9.72	8.02	47.57 	39.26 
VIE	P8	F1(DTND)	VIE_F1(DTND)	F	15.77	75	4.76	9.72	8.02	46.23 	38.16 
VIE	P9	F1(DTND)	VIE_F1(DTND)	F	12.73	61	4.79	9.72	8.02	46.58 	38.44 
VIE	Q0	F1(DTND)	VIE_F1(DTND)	F	11.82	56	4.74	9.72	8.02	46.05 	38.01 
VIE	Q1	F1(DTND)	VIE_F1(DTND)	F	11.2	55	4.91	9.72	8.02	47.73 	39.40 
VIE	O1	F2(DTNH)	VIE_F2(DTNH)	F	10.25	49	4.78	9.72	8.02	46.47 	38.35 
VIE	O2	F2(DTNH)	VIE_F2(DTNH)	F	18.51	93	5.02	9.72	8.02	48.84 	40.31 
VIE	O3	F2(DTNH)	VIE_F2(DTNH)	F	11.13	55	4.94	9.72	8.02	48.03 	39.65 
VIE	O4	F2(DTNH)	VIE_F2(DTNH)	F	17.32	89	5.14	9.72	8.02	49.95 	41.23 
VIE	O6	F2(DTNH)	VIE_F2(DTNH)	F	15.84	80	5.05	9.72	8.02	49.09 	40.52 
VIE	O8	F2(DTNH)	VIE_F2(DTNH)	F	15.77	81	5.14	9.72	8.02	49.93 	41.21 
VIE	O9	F2(DTNH)	VIE_F2(DTNH)	F	10.49	52	4.96	9.72	8.02	48.18 	39.77 
VIE	P0	F2(DTNH)	VIE_F2(DTNH)	F	21.75	102	4.69	9.72	8.02	45.58 	37.62 
