Speaker	Sex	Language	Text	Duration	NS	SR	ShE	ID	ShIR	IR	Age
FIN_F3(Ki)	F	FIN	Q0	14.99	113	7.54	9.54	5.49	71.92	41.39	41
FIN_F3(Ki)	F	FIN	Q1	11.92	83	6.96	9.54	5.49	66.43	38.23	41
FIN_F4(Pri)	F	FIN	O1	12.09	91	7.53	9.54	5.49	71.81	41.33	16
FIN_F4(Pri)	F	FIN	O2	15.11	110	7.28	9.54	5.49	69.45	39.97	16
FIN_F4(Pri)	F	FIN	O3	15.71	110	7	9.54	5.49	66.8	38.45	16
FIN_F4(Pri)	F	FIN	O4	17.45	123	7.05	9.54	5.49	67.24	38.7	16
FIN_F4(Pri)	F	FIN	O6	12.47	84	6.74	9.54	5.49	64.26	36.99	16
FIN_F4(Pri)	F	FIN	O8	15.27	111	7.27	9.54	5.49	69.35	39.92	16
FIN_F4(Pri)	F	FIN	O9	9.97	74	7.42	9.54	5.49	70.81	40.76	16
FIN_F4(Pri)	F	FIN	P0	16.11	117	7.26	9.54	5.49	69.28	39.88	16
FIN_F4(Pri)	F	FIN	P1	16.02	123	7.68	9.54	5.49	73.25	42.16	16
FIN_F4(Pri)	F	FIN	P2	15.24	98	6.43	9.54	5.49	61.35	35.31	16
FIN_F4(Pri)	F	FIN	P3	16.55	119	7.19	9.54	5.49	68.6	39.48	16
FIN_F4(Pri)	F	FIN	P8	14.36	96	6.69	9.54	5.49	63.78	36.71	16
FIN_F4(Pri)	F	FIN	P9	15.3	108	7.06	9.54	5.49	67.34	38.76	16
FIN_F4(Pri)	F	FIN	Q0	16.21	113	6.97	9.54	5.49	66.5	38.28	16
FIN_F4(Pri)	F	FIN	Q1	11.3	83	7.35	9.54	5.49	70.07	40.33	16
FIN_F5(Ma)	F	FIN	O1	11.84	91	7.69	9.54	5.49	73.32	42.2	22
FIN_F5(Ma)	F	FIN	O3	14.44	110	7.62	9.54	5.49	72.67	41.83	22
FIN_F5(Ma)	F	FIN	O4	16.72	123	7.36	9.54	5.49	70.18	40.39	22
FIN_F5(Ma)	F	FIN	O6	11.85	84	7.09	9.54	5.49	67.63	38.92	22
FIN_F5(Ma)	F	FIN	O8	14.83	111	7.48	9.54	5.49	71.41	41.1	22
FIN_F5(Ma)	F	FIN	O9	10.11	74	7.32	9.54	5.49	69.83	40.19	22
FIN_F5(Ma)	F	FIN	P0	15.41	117	7.59	9.54	5.49	72.43	41.69	22
FIN_F5(Ma)	F	FIN	P1	14.7	123	8.37	9.54	5.49	79.82	45.95	22
FIN_F5(Ma)	F	FIN	P2	14.29	98	6.86	9.54	5.49	65.42	37.66	22
FIN_F5(Ma)	F	FIN	P3	15.62	119	7.62	9.54	5.49	72.68	41.83	22
FIN_F5(Ma)	F	FIN	P8	13.49	96	7.12	9.54	5.49	67.89	39.08	22
FIN_F5(Ma)	F	FIN	P9	15.05	108	7.18	9.54	5.49	68.46	39.4	22
FIN_F5(Ma)	F	FIN	Q0	15.13	113	7.47	9.54	5.49	71.25	41.01	22
FIN_F5(Ma)	F	FIN	Q1	11.34	83	7.32	9.54	5.49	69.83	40.19	22
FIN_M1(Ee)	M	FIN	O1	12.27	91	7.42	9.54	5.49	70.75	40.72	52
FIN_M1(Ee)	M	FIN	O2	14.16	110	7.77	9.54	5.49	74.11	42.66	52
FIN_M1(Ee)	M	FIN	O3	14.66	110	7.5	9.54	5.49	71.58	41.2	52
FIN_M1(Ee)	M	FIN	O4	17.12	123	7.18	9.54	5.49	68.54	39.45	52
FIN_M1(Ee)	M	FIN	O6	13.19	84	6.37	9.54	5.49	60.76	34.97	52
FIN_M1(Ee)	M	FIN	O8	14.67	111	7.57	9.54	5.49	72.18	41.55	52
FIN_M1(Ee)	M	FIN	O9	10.51	74	7.04	9.54	5.49	67.17	38.66	52
FIN_M1(Ee)	M	FIN	P0	15.61	117	7.5	9.54	5.49	71.5	41.16	52
FIN_M1(Ee)	M	FIN	P1	15.5	123	7.94	9.54	5.49	75.7	43.57	52
FIN_M1(Ee)	M	FIN	P2	13.91	98	7.05	9.54	5.49	67.21	38.69	52
FIN_M1(Ee)	M	FIN	P3	17.21	119	6.91	9.54	5.49	65.97	37.97	52
FIN_M1(Ee)	M	FIN	P8	14.39	96	6.67	9.54	5.49	63.64	36.63	52
FIN_M1(Ee)	M	FIN	P9	15.68	108	6.89	9.54	5.49	65.71	37.82	52
FIN_M1(Ee)	M	FIN	Q0	15.52	113	7.28	9.54	5.49	69.46	39.98	52
FIN_M1(Ee)	M	FIN	Q1	11.65	83	7.12	9.54	5.49	67.97	39.12	52
FIN_M2(He)	M	FIN	O1	11.57	91	7.87	9.54	5.49	75.03	43.19	28
FIN_M2(He)	M	FIN	O2	14.53	110	7.57	9.54	5.49	72.22	41.57	28
FIN_M2(He)	M	FIN	O3	14.69	110	7.49	9.54	5.49	71.44	41.12	28
FIN_M2(He)	M	FIN	O4	17.44	123	7.05	9.54	5.49	67.28	38.73	28
FIN_M2(He)	M	FIN	O6	12.17	84	6.9	9.54	5.49	65.85	37.9	28
FIN_M2(He)	M	FIN	O8	15.11	111	7.35	9.54	5.49	70.08	40.34	28
FIN_M2(He)	M	FIN	O9	10.04	74	7.37	9.54	5.49	70.31	40.47	28
FIN_M2(He)	M	FIN	P0	16	117	7.31	9.54	5.49	69.76	40.15	28
FIN_M2(He)	M	FIN	P1	16.12	123	7.63	9.54	5.49	72.79	41.9	28
FIN_M2(He)	M	FIN	P2	14.87	98	6.59	9.54	5.49	62.87	36.19	28
FIN_M2(He)	M	FIN	P3	15.9	119	7.48	9.54	5.49	71.4	41.1	28
FIN_M2(He)	M	FIN	P8	13.69	96	7.01	9.54	5.49	66.9	38.51	28
FIN_M2(He)	M	FIN	P9	15.16	108	7.12	9.54	5.49	67.96	39.12	28
FIN_M2(He)	M	FIN	Q0	15	113	7.53	9.54	5.49	71.87	41.37	28
FIN_M2(He)	M	FIN	Q1	11	83	7.55	9.54	5.49	71.98	41.43	28
FIN_M3(Mi)	M	FIN	O1	11.96	91	7.61	9.54	5.49	72.59	41.78	45
FIN_M3(Mi)	M	FIN	O2	14.11	110	7.8	9.54	5.49	74.37	42.81	45
FIN_M3(Mi)	M	FIN	O3	16.19	110	6.79	9.54	5.49	64.82	37.31	45
FIN_M3(Mi)	M	FIN	O4	17.46	123	7.04	9.54	5.49	67.21	38.68	45
FIN_M3(Mi)	M	FIN	O6	11.99	84	7.01	9.54	5.49	66.84	38.47	45
FIN_M3(Mi)	M	FIN	O8	15.19	111	7.31	9.54	5.49	69.71	40.13	45
FIN_M3(Mi)	M	FIN	O9	10.12	74	7.31	9.54	5.49	69.76	40.15	45
FIN_M3(Mi)	M	FIN	P0	16.96	117	6.9	9.54	5.49	65.81	37.88	45
FIN_M3(Mi)	M	FIN	P1	17.1	123	7.19	9.54	5.49	68.62	39.5	45
FIN_M3(Mi)	M	FIN	P2	14.72	98	6.66	9.54	5.49	63.51	36.56	45
FIN_M3(Mi)	M	FIN	P3	16.34	119	7.28	9.54	5.49	69.48	39.99	45
FIN_M3(Mi)	M	FIN	P8	14.32	96	6.7	9.54	5.49	63.96	36.81	45
FIN_M3(Mi)	M	FIN	P9	15.28	108	7.07	9.54	5.49	67.43	38.81	45
FIN_M3(Mi)	M	FIN	Q0	16.35	113	6.91	9.54	5.49	65.93	37.95	45
FIN_M3(Mi)	M	FIN	Q1	11.48	83	7.23	9.54	5.49	68.97	39.7	45
FIN_M4(Ma)	M	FIN	O1	14.32	91	6.35	9.54	5.49	60.62	34.89	37
FIN_M4(Ma)	M	FIN	O2	18.48	110	5.95	9.54	5.49	56.79	32.68	37
FIN_M4(Ma)	M	FIN	O3	19.08	110	5.77	9.54	5.49	55	31.66	37
FIN_M4(Ma)	M	FIN	O4	21.4	123	5.75	9.54	5.49	54.83	31.56	37
FIN_M4(Ma)	M	FIN	O8	18.74	111	5.92	9.54	5.49	56.51	32.52	37
FIN_M4(Ma)	M	FIN	P0	19.75	117	5.92	9.54	5.49	56.52	32.53	37
FIN_M4(Ma)	M	FIN	P1	20.45	123	6.01	9.54	5.49	57.38	33.03	37
FIN_M4(Ma)	M	FIN	P3	19.05	119	6.25	9.54	5.49	59.59	34.3	37
FIN_M4(Ma)	M	FIN	Q0	19.27	113	5.86	9.54	5.49	55.94	32.2	37
FIN_M4(Ma)	M	FIN	Q1	14.22	83	5.84	9.54	5.49	55.68	32.05	37
FIN_M5(Mt)	M	FIN	O1	11.82	91	7.7	9.54	5.49	73.45	42.27	26
FIN_M5(Mt)	M	FIN	O2	14.77	110	7.45	9.54	5.49	71.05	40.89	26
FIN_M5(Mt)	M	FIN	O3	14.35	110	7.67	9.54	5.49	73.13	42.09	26
FIN_M5(Mt)	M	FIN	O4	17.81	123	6.91	9.54	5.49	65.89	37.92	26
FIN_M5(Mt)	M	FIN	O6	12.73	84	6.6	9.54	5.49	62.95	36.23	26
FIN_M5(Mt)	M	FIN	O8	15.13	111	7.34	9.54	5.49	69.99	40.28	26
FIN_M5(Mt)	M	FIN	O9	9.78	74	7.57	9.54	5.49	72.18	41.55	26
FIN_M5(Mt)	M	FIN	P0	15.65	117	7.48	9.54	5.49	71.32	41.05	26
FIN_M5(Mt)	M	FIN	P1	15.45	123	7.96	9.54	5.49	75.95	43.72	26
FIN_M5(Mt)	M	FIN	P2	15.1	98	6.49	9.54	5.49	61.92	35.64	26
FIN_M5(Mt)	M	FIN	P3	16.15	119	7.37	9.54	5.49	70.29	40.46	26
FIN_M5(Mt)	M	FIN	P8	13.89	96	6.91	9.54	5.49	65.94	37.95	26
FIN_M5(Mt)	M	FIN	P9	15.16	108	7.12	9.54	5.49	67.96	39.12	26
FIN_M5(Mt)	M	FIN	Q0	15.32	113	7.38	9.54	5.49	70.37	40.5	26
FIN_M5(Mt)	M	FIN	Q1	11.96	83	6.94	9.54	5.49	66.21	38.11	26
FRA_F1(Je)	F	FRA	O1	12.93	87	6.73	8.39	6.68	56.45	44.94	25
FRA_F1(Je)	F	FRA	O2	15.41	106	6.88	8.39	6.68	57.71	45.94	25
FRA_F1(Je)	F	FRA	O3	14.92	95	6.37	8.39	6.68	53.42	42.53	25
FRA_F1(Je)	F	FRA	O4	15.56	93	5.98	8.39	6.68	50.15	39.92	25
FRA_F1(Je)	F	FRA	O6	12.65	77	6.09	8.39	6.68	51.07	40.66	25
FRA_F1(Je)	F	FRA	O8	14.57	94	6.45	8.39	6.68	54.13	43.09	25
FRA_F1(Je)	F	FRA	O9	9.52	65	6.83	8.39	6.68	57.28	45.6	25
FRA_F1(Je)	F	FRA	P0	16.57	100	6.04	8.39	6.68	50.63	40.31	25
FRA_F1(Je)	F	FRA	P1	16.01	104	6.5	8.39	6.68	54.5	43.39	25
FRA_F1(Je)	F	FRA	P2	12.97	88	6.78	8.39	6.68	56.93	45.32	25
FRA_F1(Je)	F	FRA	P3	16.85	107	6.35	8.39	6.68	53.28	42.41	25
FRA_F1(Je)	F	FRA	P8	15.75	95	6.03	8.39	6.68	50.61	40.29	25
FRA_F1(Je)	F	FRA	P9	15.66	92	5.87	8.39	6.68	49.29	39.24	25
FRA_F1(Je)	F	FRA	Q0	14.87	99	6.66	8.39	6.68	55.86	44.47	25
FRA_F1(Je)	F	FRA	Q1	11.05	68	6.15	8.39	6.68	51.63	41.1	25
FRA_F2(Be)	F	FRA	O1	13.24	87	6.57	8.39	6.68	55.13	43.89	41
FRA_F2(Be)	F	FRA	O2	14.65	106	7.24	8.39	6.68	60.71	48.33	41
FRA_F2(Be)	F	FRA	O3	13.95	95	6.81	8.39	6.68	57.14	45.49	41
FRA_F2(Be)	F	FRA	O4	15.25	93	6.1	8.39	6.68	51.17	40.73	41
FRA_F2(Be)	F	FRA	O6	12.53	77	6.15	8.39	6.68	51.56	41.05	41
FRA_F2(Be)	F	FRA	O8	13.5	94	6.96	8.39	6.68	58.42	46.51	41
FRA_F2(Be)	F	FRA	O9	9.61	65	6.76	8.39	6.68	56.75	45.18	41
FRA_F2(Be)	F	FRA	P0	16.35	100	6.12	8.39	6.68	51.31	40.85	41
FRA_F2(Be)	F	FRA	P1	16.87	104	6.16	8.39	6.68	51.72	41.18	41
FRA_F2(Be)	F	FRA	P2	13.04	88	6.75	8.39	6.68	56.62	45.08	41
FRA_F2(Be)	F	FRA	P3	16.99	107	6.3	8.39	6.68	52.84	42.07	41
FRA_F2(Be)	F	FRA	P8	14.33	95	6.63	8.39	6.68	55.62	44.28	41
FRA_F2(Be)	F	FRA	P9	14.82	92	6.21	8.39	6.68	52.08	41.46	41
FRA_F2(Be)	F	FRA	Q0	15.65	99	6.33	8.39	6.68	53.07	42.25	41
FRA_F2(Be)	F	FRA	Q1	11.18	68	6.08	8.39	6.68	51.03	40.63	41
FRA_F3(Ma)	F	FRA	O1	11.67	87	7.46	8.39	6.68	62.55	49.79	28
FRA_F3(Ma)	F	FRA	O2	14.35	106	7.39	8.39	6.68	61.97	49.34	28
FRA_F3(Ma)	F	FRA	O3	13.25	95	7.17	8.39	6.68	60.15	47.89	28
FRA_F3(Ma)	F	FRA	O4	14.29	93	6.51	8.39	6.68	54.6	43.47	28
FRA_F3(Ma)	F	FRA	O6	10.85	77	7.1	8.39	6.68	59.54	47.4	28
FRA_F3(Ma)	F	FRA	O8	13.35	94	7.04	8.39	6.68	59.08	47.03	28
FRA_F3(Ma)	F	FRA	O9	9.67	65	6.72	8.39	6.68	56.4	44.9	28
FRA_F3(Ma)	F	FRA	P0	14.74	100	6.78	8.39	6.68	56.92	45.31	28
FRA_F3(Ma)	F	FRA	P1	14.61	104	7.12	8.39	6.68	59.72	47.55	28
FRA_F3(Ma)	F	FRA	P2	12.42	88	7.09	8.39	6.68	59.45	47.33	28
FRA_F3(Ma)	F	FRA	P3	15.59	107	6.86	8.39	6.68	57.58	45.84	28
FRA_F3(Ma)	F	FRA	P8	13.41	95	7.08	8.39	6.68	59.44	47.32	28
FRA_F3(Ma)	F	FRA	P9	13.99	92	6.58	8.39	6.68	55.17	43.92	28
FRA_F3(Ma)	F	FRA	Q0	13.65	99	7.25	8.39	6.68	60.85	48.44	28
FRA_F3(Ma)	F	FRA	Q1	10.23	68	6.65	8.39	6.68	55.77	44.4	28
FRA_F4(Lu)	F	FRA	O1	12.51	87	6.95	8.39	6.68	58.35	46.45	24
FRA_F4(Lu)	F	FRA	O2	15.19	106	6.98	8.39	6.68	58.55	46.61	24
FRA_F4(Lu)	F	FRA	O3	13.5	95	7.04	8.39	6.68	59.04	47	24
FRA_F4(Lu)	F	FRA	O4	14.09	93	6.6	8.39	6.68	55.38	44.09	24
FRA_F4(Lu)	F	FRA	O6	12.73	77	6.05	8.39	6.68	50.75	40.4	24
FRA_F4(Lu)	F	FRA	O8	14.24	94	6.6	8.39	6.68	55.38	44.09	24
FRA_F4(Lu)	F	FRA	O9	9.87	65	6.59	8.39	6.68	55.25	43.99	24
FRA_F4(Lu)	F	FRA	P0	15.99	100	6.25	8.39	6.68	52.47	41.77	24
FRA_F4(Lu)	F	FRA	P1	16.19	104	6.42	8.39	6.68	53.89	42.91	24
FRA_F4(Lu)	F	FRA	P2	13.21	88	6.66	8.39	6.68	55.89	44.5	24
FRA_F4(Lu)	F	FRA	P3	16.78	107	6.38	8.39	6.68	53.5	42.59	24
FRA_F4(Lu)	F	FRA	P8	13.51	95	7.03	8.39	6.68	59	46.97	24
FRA_F4(Lu)	F	FRA	P9	14.64	92	6.28	8.39	6.68	52.72	41.97	24
FRA_F4(Lu)	F	FRA	Q0	14.35	99	6.9	8.39	6.68	57.88	46.08	24
FRA_F4(Lu)	F	FRA	Q1	10.76	68	6.32	8.39	6.68	53.02	42.21	24
FRA_F5(Na)	F	FRA	O1	13.27	87	6.56	8.39	6.68	55.01	43.79	46
FRA_F5(Na)	F	FRA	O2	16.23	106	6.53	8.39	6.68	54.8	43.62	46
FRA_F5(Na)	F	FRA	O3	15.27	95	6.22	8.39	6.68	52.2	41.55	46
FRA_F5(Na)	F	FRA	O4	17	93	5.47	8.39	6.68	45.9	36.54	46
FRA_F5(Na)	F	FRA	O6	13.05	77	5.9	8.39	6.68	49.5	39.41	46
FRA_F5(Na)	F	FRA	O8	14.97	94	6.28	8.39	6.68	52.68	41.94	46
FRA_F5(Na)	F	FRA	O9	10.97	65	5.93	8.39	6.68	49.71	39.58	46
FRA_F5(Na)	F	FRA	P0	17.89	100	5.59	8.39	6.68	46.9	37.34	46
FRA_F5(Na)	F	FRA	P1	17.76	104	5.86	8.39	6.68	49.13	39.11	46
FRA_F5(Na)	F	FRA	P2	13.79	88	6.38	8.39	6.68	53.54	42.62	46
FRA_F5(Na)	F	FRA	P3	19.67	107	5.44	8.39	6.68	45.64	36.33	46
FRA_F5(Na)	F	FRA	P8	15.01	95	6.33	8.39	6.68	53.1	42.27	46
FRA_F5(Na)	F	FRA	P9	16.33	92	5.63	8.39	6.68	47.27	37.63	46
FRA_F5(Na)	F	FRA	Q0	15.71	99	6.3	8.39	6.68	52.87	42.09	46
FRA_F5(Na)	F	FRA	Q1	11.73	68	5.8	8.39	6.68	48.64	38.72	46
FRA_M1(Se)	M	FRA	O1	11.05	87	7.87	8.39	6.68	66.06	52.59	37
FRA_M1(Se)	M	FRA	O2	13.16	106	8.05	8.39	6.68	67.58	53.8	37
FRA_M1(Se)	M	FRA	O3	12.78	95	7.43	8.39	6.68	62.37	49.65	37
FRA_M1(Se)	M	FRA	O4	12.67	93	7.34	8.39	6.68	61.58	49.03	37
FRA_M1(Se)	M	FRA	O6	11.46	77	6.72	8.39	6.68	56.37	44.88	37
FRA_M1(Se)	M	FRA	O8	12.55	94	7.49	8.39	6.68	62.84	50.03	37
FRA_M1(Se)	M	FRA	O9	9.32	65	6.97	8.39	6.68	58.51	46.58	37
FRA_M1(Se)	M	FRA	P0	13.46	100	7.43	8.39	6.68	62.33	49.62	37
FRA_M1(Se)	M	FRA	P1	13.81	104	7.53	8.39	6.68	63.18	50.3	37
FRA_M1(Se)	M	FRA	P2	12.37	88	7.11	8.39	6.68	59.69	47.52	37
FRA_M1(Se)	M	FRA	P3	14.54	107	7.36	8.39	6.68	61.74	49.15	37
FRA_M1(Se)	M	FRA	P8	11.45	95	8.3	8.39	6.68	69.61	55.42	37
FRA_M1(Se)	M	FRA	P9	13.29	92	6.92	8.39	6.68	58.08	46.24	37
FRA_M1(Se)	M	FRA	Q0	11.95	99	8.28	8.39	6.68	69.51	55.33	37
FRA_M1(Se)	M	FRA	Q1	9.18	68	7.41	8.39	6.68	62.15	49.48	37
FRA_M2(Ar)	M	FRA	O1	11.86	87	7.34	8.39	6.68	61.55	49	36
FRA_M2(Ar)	M	FRA	O2	14.84	106	7.14	8.39	6.68	59.93	47.71	36
FRA_M2(Ar)	M	FRA	O3	14.07	95	6.75	8.39	6.68	56.65	45.1	36
FRA_M2(Ar)	M	FRA	O4	13.64	93	6.82	8.39	6.68	57.2	45.54	36
FRA_M2(Ar)	M	FRA	O6	12.25	77	6.29	8.39	6.68	52.74	41.98	36
FRA_M2(Ar)	M	FRA	O8	14.05	94	6.69	8.39	6.68	56.13	44.69	36
FRA_M2(Ar)	M	FRA	O9	10.22	65	6.36	8.39	6.68	53.36	42.48	36
FRA_M2(Ar)	M	FRA	P0	16.96	100	5.9	8.39	6.68	49.47	39.38	36
FRA_M2(Ar)	M	FRA	P1	15.98	104	6.51	8.39	6.68	54.6	43.47	36
FRA_M2(Ar)	M	FRA	P2	12.51	88	7.03	8.39	6.68	59.02	46.98	36
FRA_M2(Ar)	M	FRA	P3	15.91	107	6.73	8.39	6.68	56.43	44.92	36
FRA_M2(Ar)	M	FRA	P8	12.99	95	7.31	8.39	6.68	61.36	48.85	36
FRA_M2(Ar)	M	FRA	P9	13.21	92	6.96	8.39	6.68	58.43	46.52	36
FRA_M2(Ar)	M	FRA	Q0	14.08	99	7.03	8.39	6.68	58.99	46.96	36
FRA_M2(Ar)	M	FRA	Q1	10.3	68	6.6	8.39	6.68	55.39	44.1	36
FRA_M3(Pi)	M	FRA	O1	12.06	87	7.21	8.39	6.68	60.52	48.18	27
FRA_M3(Pi)	M	FRA	O2	15.34	106	6.91	8.39	6.68	57.98	46.15	27
FRA_M3(Pi)	M	FRA	O3	14.23	95	6.68	8.39	6.68	56.01	44.59	27
FRA_M3(Pi)	M	FRA	O4	15.32	93	6.07	8.39	6.68	50.93	40.55	27
FRA_M3(Pi)	M	FRA	O6	11.5	77	6.7	8.39	6.68	56.18	44.72	27
FRA_M3(Pi)	M	FRA	O8	12.59	94	7.47	8.39	6.68	62.64	49.87	27
FRA_M3(Pi)	M	FRA	O9	10.07	65	6.45	8.39	6.68	54.16	43.11	27
FRA_M3(Pi)	M	FRA	P0	15.25	100	6.56	8.39	6.68	55.02	43.8	27
FRA_M3(Pi)	M	FRA	P1	14.58	104	7.13	8.39	6.68	59.85	47.64	27
FRA_M3(Pi)	M	FRA	P2	12.02	88	7.32	8.39	6.68	61.42	48.9	27
FRA_M3(Pi)	M	FRA	P3	17.46	107	6.13	8.39	6.68	51.42	40.93	27
FRA_M3(Pi)	M	FRA	P8	12.61	95	7.53	8.39	6.68	63.21	50.32	27
FRA_M3(Pi)	M	FRA	P9	13.93	92	6.6	8.39	6.68	55.41	44.11	27
FRA_M3(Pi)	M	FRA	Q0	15.32	99	6.46	8.39	6.68	54.22	43.16	27
FRA_M3(Pi)	M	FRA	Q1	10.29	68	6.61	8.39	6.68	55.44	44.14	27
FRA_M4(No)	M	FRA	O1	10.6	87	8.21	8.39	6.68	68.86	54.82	25
FRA_M4(No)	M	FRA	O3	11.85	95	8.02	8.39	6.68	67.26	53.55	25
FRA_M4(No)	M	FRA	O4	13.06	93	7.12	8.39	6.68	59.75	47.56	25
FRA_M4(No)	M	FRA	O6	9.92	77	7.76	8.39	6.68	65.12	51.85	25
FRA_M4(No)	M	FRA	O9	7.9	65	8.23	8.39	6.68	69.03	54.96	25
FRA_M4(No)	M	FRA	P0	13.73	100	7.28	8.39	6.68	61.11	48.65	25
FRA_M4(No)	M	FRA	P1	13.76	104	7.56	8.39	6.68	63.41	50.48	25
FRA_M4(No)	M	FRA	P2	10.77	88	8.17	8.39	6.68	68.55	54.58	25
FRA_M4(No)	M	FRA	P3	14.12	107	7.58	8.39	6.68	63.58	50.62	25
FRA_M4(No)	M	FRA	P8	11.27	95	8.43	8.39	6.68	70.72	56.3	25
FRA_M4(No)	M	FRA	P9	13.19	92	6.97	8.39	6.68	58.52	46.59	25
FRA_M4(No)	M	FRA	Q0	12.1	99	8.18	8.39	6.68	68.65	54.65	25
FRA_M4(No)	M	FRA	Q1	9.39	68	7.24	8.39	6.68	60.76	48.37	25
FRA_M5(Chr)	M	FRA	O1	11.2	87	7.77	8.39	6.68	65.17	51.88	36
FRA_M5(Chr)	M	FRA	O2	13.62	106	7.78	8.39	6.68	65.3	51.98	36
FRA_M5(Chr)	M	FRA	O3	12.63	95	7.52	8.39	6.68	63.11	50.24	36
FRA_M5(Chr)	M	FRA	O4	13.92	93	6.68	8.39	6.68	56.05	44.62	36
FRA_M5(Chr)	M	FRA	O6	11.11	77	6.93	8.39	6.68	58.15	46.29	36
FRA_M5(Chr)	M	FRA	O8	11.77	94	7.99	8.39	6.68	67.01	53.34	36
FRA_M5(Chr)	M	FRA	O9	8.3	65	7.83	8.39	6.68	65.7	52.31	36
FRA_M5(Chr)	M	FRA	P0	14.33	100	6.98	8.39	6.68	58.55	46.61	36
FRA_M5(Chr)	M	FRA	P1	14.12	104	7.37	8.39	6.68	61.8	49.2	36
FRA_M5(Chr)	M	FRA	P2	11.94	88	7.37	8.39	6.68	61.84	49.23	36
FRA_M5(Chr)	M	FRA	P3	15.14	107	7.07	8.39	6.68	59.3	47.21	36
FRA_M5(Chr)	M	FRA	P8	12.65	95	7.51	8.39	6.68	63.01	50.16	36
FRA_M5(Chr)	M	FRA	P9	13.37	92	6.88	8.39	6.68	57.73	45.96	36
FRA_M5(Chr)	M	FRA	Q0	12.59	99	7.86	8.39	6.68	65.97	52.52	36
FRA_M5(Chr)	M	FRA	Q1	9.35	68	7.27	8.39	6.68	61.02	48.58	36
HUN_F1(An)	F	HUN	O1	17.01	89	5.23	9.83	5.9	51.43	30.87	39
HUN_F1(An)	F	HUN	O2	23.12	112	4.84	9.83	5.9	47.62	28.58	39
HUN_F1(An)	F	HUN	O3	20.55	100	4.87	9.83	5.9	47.83	28.71	39
HUN_F1(An)	F	HUN	O4	25.61	124	4.84	9.83	5.9	47.6	28.56	39
HUN_F1(An)	F	HUN	O6	15.58	72	4.62	9.83	5.9	45.43	27.26	39
HUN_F1(An)	F	HUN	O8	20.13	99	4.92	9.83	5.9	48.34	29.01	39
HUN_F1(An)	F	HUN	O9	14.9	82	5.5	9.83	5.9	54.1	32.47	39
HUN_F1(An)	F	HUN	P0	24.72	122	4.94	9.83	5.9	48.51	29.11	39
HUN_F1(An)	F	HUN	P1	22.9	112	4.89	9.83	5.9	48.08	28.85	39
HUN_F1(An)	F	HUN	P2	19.78	105	5.31	9.83	5.9	52.18	31.32	39
HUN_F1(An)	F	HUN	P3	23.26	113	4.86	9.83	5.9	47.76	28.66	39
HUN_F1(An)	F	HUN	P8	19.6	101	5.15	9.83	5.9	50.65	30.4	39
HUN_F1(An)	F	HUN	P9	22.63	117	5.17	9.83	5.9	50.82	30.5	39
HUN_F1(An)	F	HUN	Q0	21.28	103	4.84	9.83	5.9	47.58	28.55	39
HUN_F1(An)	F	HUN	Q1	20.15	98	4.86	9.83	5.9	47.81	28.69	39
HUN_F2(Ga)	F	HUN	O1	14.73	89	6.04	9.83	5.9	59.39	35.64	33
HUN_F2(Ga)	F	HUN	O2	18.97	112	5.9	9.83	5.9	58.04	34.83	33
HUN_F2(Ga)	F	HUN	O3	18.33	100	5.46	9.83	5.9	53.63	32.18	33
HUN_F2(Ga)	F	HUN	O4	20.91	124	5.93	9.83	5.9	58.29	34.98	33
HUN_F2(Ga)	F	HUN	O6	12.79	72	5.63	9.83	5.9	55.34	33.21	33
HUN_F2(Ga)	F	HUN	O8	17.5	99	5.66	9.83	5.9	55.61	33.37	33
HUN_F2(Ga)	F	HUN	O9	12.76	82	6.43	9.83	5.9	63.17	37.91	33
HUN_F2(Ga)	F	HUN	P0	20.97	122	5.82	9.83	5.9	57.19	34.32	33
HUN_F2(Ga)	F	HUN	P1	19.67	112	5.69	9.83	5.9	55.97	33.59	33
HUN_F2(Ga)	F	HUN	P2	17.52	105	5.99	9.83	5.9	58.91	35.36	33
HUN_F2(Ga)	F	HUN	P3	19.62	113	5.76	9.83	5.9	56.62	33.98	33
HUN_F2(Ga)	F	HUN	P8	16.97	101	5.95	9.83	5.9	58.51	35.11	33
HUN_F2(Ga)	F	HUN	P9	19.38	117	6.04	9.83	5.9	59.35	35.61	33
HUN_F2(Ga)	F	HUN	Q0	18.07	103	5.7	9.83	5.9	56.03	33.63	33
HUN_F2(Ga)	F	HUN	Q1	16.56	98	5.92	9.83	5.9	58.17	34.91	33
HUN_F3(Il)	F	HUN	O1	18.59	89	4.79	9.83	5.9	47.06	28.24	51
HUN_F3(Il)	F	HUN	O2	23.51	112	4.76	9.83	5.9	46.83	28.1	51
HUN_F3(Il)	F	HUN	O3	22.32	100	4.48	9.83	5.9	44.04	26.43	51
HUN_F3(Il)	F	HUN	O4	27.6	124	4.49	9.83	5.9	44.16	26.5	51
HUN_F3(Il)	F	HUN	O6	16.14	72	4.46	9.83	5.9	43.85	26.32	51
HUN_F3(Il)	F	HUN	O8	22.01	99	4.5	9.83	5.9	44.21	26.53	51
HUN_F3(Il)	F	HUN	O9	16.71	82	4.91	9.83	5.9	48.24	28.95	51
HUN_F3(Il)	F	HUN	P0	28.01	122	4.36	9.83	5.9	42.82	25.69	51
